"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3DD.0078D4727D","Observation","SC1 - Lower SF Clearwater R at rkm 1","4/13/2024","","","SC1","4/13/2024 6:12:41 PM","B6","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4727E","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:06:42 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4727F","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:12:21 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4727F","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 12:06:00 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4727F","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 12:06:00 PM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47280","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:16:44 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47280","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 12:16:32 PM","06","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47280","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 12:16:32 PM","09","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47281","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:11:52 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47281","Observation","BCC - BON PH2 Corner Collector","4/28/2024","","","BCC","4/28/2024 10:34:20 AM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47281","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 9:26:54 PM","02","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47281","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 9:26:54 PM","05","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47281","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 9:26:55 PM","09","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47282","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:07:51 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47283","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:08:57 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47284","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:13:36 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47285","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:08:49 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47286","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:14:34 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47287","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:06:48 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47288","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:17:19 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47289","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:06:51 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728A","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:11:57 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728B","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:07:36 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728C","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:10:38 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728C","Observation","BCC - BON PH2 Corner Collector","4/29/2024","","","BCC","4/29/2024 6:05:39 AM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728C","Observation","ICH - Ice Harbor Dam (Combined)","4/22/2024","","","ICH","4/22/2024 1:39:00 AM","A1","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728C","Observation","ICH - Ice Harbor Dam (Combined)","4/22/2024","","","ICH","4/22/2024 1:39:02 AM","A2","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728C","Observation","ICH - Ice Harbor Dam (Combined)","4/22/2024","","","ICH","4/22/2024 1:39:04 AM","A3","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728C","Observation","ICH - Ice Harbor Dam (Combined)","4/22/2024","","","ICH","4/22/2024 1:39:05 AM","A3","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728C","Observation","ICH - Ice Harbor Dam (Combined)","4/22/2024","","","ICH","4/22/2024 1:39:07 AM","A4","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728D","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:14:33 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728D","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 7:31:32 PM","04","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728D","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 7:31:32 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728D","Observation","MCJ - McNary Dam Juvenile","4/21/2024","","","MCJ","4/21/2024 7:51:57 PM","01","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728D","Observation","MCJ - McNary Dam Juvenile","4/21/2024","","","MCJ","4/21/2024 7:52:00 PM","02","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728D","Observation","MCJ - McNary Dam Juvenile","4/21/2024","","","MCJ","4/21/2024 7:52:02 PM","03","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728D","Observation","MCJ - McNary Dam Juvenile","4/21/2024","","","MCJ","4/21/2024 7:52:06 PM","04","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728E","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:13:19 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728F","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:07:56 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4728F","Observation","GRS - Lower Granite Dam Spillway","4/21/2024","","","GRS","4/21/2024 10:41:27 PM","04","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728F","Observation","GRS - Lower Granite Dam Spillway","4/21/2024","","","GRS","4/21/2024 10:41:27 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4728F","Observation","GRS - Lower Granite Dam Spillway","4/21/2024","","","GRS","4/21/2024 10:41:27 PM","0B","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47290","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:11:17 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47291","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:08:27 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47291","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 3:19:03 AM","06","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47291","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 3:19:03 AM","09","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47291","Recovery","CRESIS - Crescent Island, Columbia River","8/21/2024","","","CRESIS","8/21/2024 11:00:00 AM","NA","0","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47292","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:12:05 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47292","Observation","GRS - Lower Granite Dam Spillway","4/18/2024","","","GRS","4/18/2024 8:55:24 PM","05","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47293","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:12:00 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47293","Observation","SC2 - Lower SF Clearwater R at rkm 2","4/12/2024","","","SC2","4/12/2024 11:41:20 PM","A2","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47294","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:09:49 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47294","Observation","GRS - Lower Granite Dam Spillway","4/21/2024","","","GRS","4/21/2024 11:53:15 AM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47294","Observation","GRS - Lower Granite Dam Spillway","4/21/2024","","","GRS","4/21/2024 11:53:15 AM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47294","Recovery","BADGEI - Badger Island, Columbia River","9/25/2024","","","BADGEI","9/25/2024 11:00:00 AM","NA","0","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47295","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:08:19 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47296","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:06:01 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47297","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:07:25 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47298","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:16:18 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47299","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:13:17 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:26 PM","01","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:27 PM","01","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:30 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:31 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:34 PM","03","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:37 PM","04","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 8:22:38 PM","04","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 9:05:45 PM","A1","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 9:05:45 PM","A2","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 9:05:46 PM","A3","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 9:05:46 PM","A4","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 9:05:52 PM","81","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D47299","Observation","B2J - Bonneville PH2 Juvenile","4/29/2024","","","B2J","4/29/2024 9:05:52 PM","82","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729A","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:15:05 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4729B","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:16:52 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4729B","Recovery","BADGEI - Badger Island, Columbia River","9/10/2024","","","BADGEI","9/10/2024 11:00:00 AM","NA","0","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729C","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:12:12 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4729D","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:16:09 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4729D","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 11:42:13 AM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729E","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:10:29 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4729E","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 7:48:46 PM","02","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729E","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 7:48:46 PM","05","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729E","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 7:48:46 PM","08","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:16:38 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:20:25 PM","01","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:20:28 PM","02","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:20:30 PM","03","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:49:21 PM","B1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:49:21 PM","B2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:49:33 PM","C1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:49:33 PM","C2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:49:35 PM","91","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4729F","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 10:49:35 PM","92","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A0","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:08:44 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A1","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:08:01 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A2","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:16:21 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A3","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:07:02 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A3","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 6:57:16 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A4","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:14:17 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A4","Recovery","CRESIS - Crescent Island, Columbia River","8/19/2024","","","CRESIS","8/19/2024 11:00:00 AM","NA","0","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A5","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:17:14 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A6","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:10:12 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D472A6","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:49:09 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A6","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:49:12 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A6","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:49:15 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A6","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:49:17 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D472A6","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 12:17:02 AM","01","170","Steelhead","Hatchery Reared","","","1"
